TARGET 7ff61980f340 function=FUN_7ff61980f340@7ff61980f340
      }
      cVar2 = switchD_7ff618a6a31b::caseD_0();
      uVar1 = local_7f4;
      if ((cVar2 != '\0') && ((param_2 & 1) != 0)) {
        *(ushort *)(puVar8 + 0xb) = *(ushort *)(puVar8 + 0xb) | 0x1000;
      }
      puVar8[0x274] = local_7f4;
      *(undefined1 *)(puVar8 + 0x275) = 0;
      *(ushort *)((longlong)puVar8 + 10) = *(ushort *)((longlong)puVar8 + 10) | 4;
      cVar2 = FUN_7ff6183cdc50();
      if (cVar2 == '\0') {
        return local_7f8;
      }
      local_7d8 = _DAT_7ff619d1c490;
      uStack_7d0 = uRam00007ff619d1c498;
      local_7c8 = _DAT_7ff619d1c8b0;
      uStack_7c0 = uRam00007ff619d1c8b8;
      local_7b8 = _DAT_7ff619d1ae10;
      uStack_7b0 = uRam00007ff619d1ae18;
      local_7a8 = _DAT_7ff619d1af90;
      uStack_7a0 = uRam00007ff619d1af98;
      local_798 = _DAT_7ff619d1c7f0;
      uStack_790 = uRam00007ff619d1c7f8;
      local_788 = _DAT_7ff619d19b60;
      uStack_780 = uRam00007ff619d19b68;
      local_778 = _DAT_7ff619d1ad40;
      uStack_770 = uRam00007ff619d1ad48;
      local_768 = _DAT_7ff619d1c230;
      uStack_760 = uRam00007ff619d1c238;
      local_738._4_4_ = local_738._4_4_ & 0xffffff00;
      local_758 = _DAT_7ff619d18980;
      uStack_750 = uRam00007ff619d18988;
      local_748 = _DAT_7ff619d18920;
      uStack_740 = uRam00007ff619d18928;
      local_7e8 = &PTR_FUN_7ff619d17ef0;
      local_7e0 = 0x307171f;
      local_7dc = 0x111c041a;
      local_738 = CONCAT44(local_738._4_4_,0x783e276a);
      (*(code *)PTR_FUN_7ff619d17ef0)(&local_7e8,0x140,local_6d8);
      if ((*(int *)(*(longlong *)
                     (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                   0x9aa54) < DAT_7ff61b282074) &&
         (_Init_thread_header(&DAT_7ff61b282074), DAT_7ff61b282074 == -1)) {
        FUN_7ff6183cd770(&DAT_7ff61b282070,local_6d8);
        _Init_thread_footer(&DAT_7ff61b282074);
      }
      uVar5 = FUN_7ff61981fee0(local_res10,local_458);
      uVar6 = FUN_7ff6197e91c0(local_804);
      uVar7 = FUN_7ff6197ea2b0(uVar1);
      uVar9 = FUN_7ff618458650(puVar8 + 0xf);
      local_810 = local_800;
      local_818 = local_7fc;
      local_828 = (undefined1 *)CONCAT44(local_828._4_4_,param_7);
      local_838 = uVar7;
      local_830 = uVar6;
      local_820 = (undefined1 *)uVar5;
      FUN_7ff618102e50(local_598,local_6d8,local_7f8,uVar9);
                    /* WARNING: Subroutine does not return */
      thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282070,local_598);
    }
  }
  else {
    cVar2 = FUN_7ff6183cdc50(0x13,4);
    if (cVar2 != '\0') {
      local_7d8 = _DAT_7ff619d1c490;
      uStack_7d0 = uRam00007ff619d1c498;
      local_7c8 = _DAT_7ff619d1d380;
      uStack_7c0 = uRam00007ff619d1d388;
      local_7b8 = _DAT_7ff619d18ab0;
      uStack_7b0 = uRam00007ff619d18ab8;
      local_7a8 = _DAT_7ff619d1b960;
      uStack_7a0 = uRam00007ff619d1b968;
      local_798 = _DAT_7ff619d19c00;
      uStack_790 = uRam00007ff619d19c08;
      local_788 = _DAT_7ff619d1a1b0;
      uStack_780 = uRam00007ff619d1a1b8;
      local_778 = _DAT_7ff619d189e0;
      uStack_770 = uRam00007ff619d189e8;
      local_768 = _DAT_7ff619d19080;
      uStack_760 = uRam00007ff619d19088;
      local_758 = _DAT_7ff619d189a0;
      uStack_750 = uRam00007ff619d189a8;
      local_748 = _DAT_7ff619d188d0;
      uStack_740 = uRam00007ff619d188d8;
      local_738 = _DAT_7ff619d187c0;
      uStack_730 = uRam00007ff619d187c8;
      local_728 = _DAT_7ff619d186a0;
      uStack_720 = uRam00007ff619d186a8;
      local_7e8 = &PTR_FUN_7ff619d17ed0;
      local_7e0 = 0x307171f;
      local_7dc = 0x111c041a;
      (*(code *)PTR_FUN_7ff619d17ed0)(&local_7e8,0x140,local_6d8);
      if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + uVar12 * 8) + 0x9aa54) <
           DAT_7ff61b282064) && (_Init_thread_header(&DAT_7ff61b282064), DAT_7ff61b282064 == -1)) {
        FUN_7ff6183cd770(&DAT_7ff61b282060,local_6d8);
        _Init_thread_footer(&DAT_7ff61b282064);
      }
      iVar10 = 0;
      local_458[0] = 0;
      if ((param_2 & 0xe0) == 0) {
        iVar11 = 0;
        do {
          if ((param_2 & '\x01' << ((byte)iVar11 & 0x1f)) != 0) {
            local_718[0] = '\0';
            FUN_7ff618399090(local_718,&DAT_7ff619c0e54c,iVar11);
            lVar4 = 0;
            do {
              if (local_718[lVar4] == '|') {
                local_718[lVar4] = '.';
              }
              lVar4 = lVar4 + 1;
            } while (lVar4 < 0x40);
            if (0 < iVar10) {
              FUN_7ff6183684b0(local_458,&DAT_7ff619c63d30,0x400);
            }
            FUN_7ff6183684b0(local_458,local_718,0x400);
            iVar10 = iVar10 + 1;
          }
          iVar11 = iVar11 + 1;
        } while (iVar11 < 5);
      }
      else {
        FUN_7ff618368700(local_458,s_flags_invalid_7ff619c8ab20,0x400);
      }
      uVar5 = FUN_7ff6197e91c0(local_804);
      uVar6 = FUN_7ff6197ea2b0(local_7f4);
      uVar7 = FUN_7ff618458650(param_5);
      local_810 = local_800;
      local_818 = local_7fc;
      local_820 = local_458;
      local_828 = (undefined1 *)CONCAT44(local_828._4_4_,param_7);
      local_838 = uVar6;
      local_830 = uVar5;
      FUN_7ff618102e50(local_598,local_6d8,uVar7,iVar3);
                    /* WARNING: Subroutine does not return */
      thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282060,local_598);
    }
  }
  cVar2 = FUN_7ff6183cdc50(0x13);
  if (cVar2 == '\0') {
    return iVar10;
  }
  local_7d8 = _DAT_7ff619d1c490;
  uStack_7d0 = uRam00007ff619d1c498;
  local_7c8 = _DAT_7ff619d1a290;
  uStack_7c0 = uRam00007ff619d1a298;
  local_7b8 = _DAT_7ff619d1b340;
  uStack_7b0 = uRam00007ff619d1b348;
  local_7a8 = _DAT_7ff619d1b670;
  uStack_7a0 = uRam00007ff619d1b678;
  local_798 = _DAT_7ff619d19ea0;
  uStack_790 = uRam00007ff619d19ea8;
  local_788 = _DAT_7ff619d1a330;
  uStack_780 = uRam00007ff619d1a338;
  local_778 = _DAT_7ff619d18eb0;
  uStack_770 = uRam00007ff619d18eb8;
  local_768 = _DAT_7ff619d19020;
  uStack_760 = uRam00007ff619d19028;
  local_758 = _DAT_7ff619d18880;
  uStack_750 = uRam00007ff619d18888;
  local_748 = _DAT_7ff619d18990;
  uStack_740 = uRam00007ff619d18998;
  local_7e8 = &PTR_FUN_7ff619d17ee0;
  local_7e0 = 0x307171f;
  local_7dc = 0x111c041a;
  local_738 = 0x5226d6973776946;
  uStack_730 = CONCAT62(uStack_730._2_6_,0x45);
  (*(code *)PTR_FUN_7ff619d17ee0)(&local_7e8,0x140,local_6d8);
  if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + uVar12 * 8) + 0x9aa54) <
       DAT_7ff61b28206c) && (_Init_thread_header(&DAT_7ff61b28206c), DAT_7ff61b28206c == -1)) {
    FUN_7ff6183cd770(&DAT_7ff61b282068,local_6d8);
    _Init_thread_footer(&DAT_7ff61b28206c);
  }
  iVar3 = 0;
  local_458[0] = 0;
  if ((param_2 & 0xe0) == 0) {
    iVar10 = 0;
    do {
      if ((param_2 & '\x01' << ((byte)iVar10 & 0x1f)) != 0) {
        local_718[0] = '\0';
        FUN_7ff618399090(local_718,&DAT_7ff619c0e54c,iVar10);
        lVar4 = 0;
        do {
          if (local_718[lVar4] == '|') {
            local_718[lVar4] = '.';
          }
          lVar4 = lVar4 + 1;
        } while (lVar4 < 0x40);
        if (0 < iVar3) {
          FUN_7ff6183684b0(local_458,&DAT_7ff619c63d30,0x400);
        }
        FUN_7ff6183684b0(local_458,local_718,0x400);
        iVar3 = iVar3 + 1;
      }
      iVar10 = iVar10 + 1;
    } while (iVar10 < 5);
  }
  else {
    FUN_7ff618368700(local_458,s_flags_invalid_7ff619c8ab20,0x400);
  }
  uVar5 = FUN_7ff6197e91c0(local_804);
  uVar6 = FUN_7ff6197ea2b0(local_7f4);
  uVar7 = FUN_7ff618458650(param_5);
  local_818 = local_800;
  local_820 = (undefined1 *)CONCAT44(local_820._4_4_,local_7fc);
  local_828 = local_458;
  local_830 = CONCAT44(local_830._4_4_,param_7);
  local_838 = uVar5;
  FUN_7ff618102e50(local_598,local_6d8,uVar7,uVar6);
                    /* WARNING: Subroutine does not return */
  thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282068,local_598);
}


============================================================
FUNCTION FUN_7ff6197e18e0@7ff6197e18e0 size=394

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void FUN_7ff6197e18e0(longlong param_1)

{
  char cVar1;
  longlong lVar2;
  char *pcVar3;
  undefined8 uVar4;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_2f8 [32];
  undefined **local_2d8;
  undefined8 local_2d0;
  undefined8 uStack_2c8;
  undefined8 local_2c0;
  undefined8 uStack_2b8;
  undefined4 local_2b0;
  undefined4 local_2ac;
  undefined4 local_2a8;
  undefined1 local_298 [320];
  undefined1 local_158 [320];
  ulonglong local_18;
  
  local_18 = DAT_7ff61a119a88 ^ (ulonglong)auStack_2f8;
  cVar1 = FUN_7ff6183cdc50(9);
  if (cVar1 != '\0') {
    local_2d8 = &PTR_FUN_7ff619d18148;
    local_2d0 = _DAT_7ff619d1c860;
    uStack_2c8 = uRam00007ff619d1c868;
    local_2c0 = _DAT_7ff619d1c550;
    uStack_2b8 = uRam00007ff619d1c558;
    local_2b0 = 0xb4f4fcf8;
    local_2ac = 0xebe4f3e6;
    local_2a8 = 0xf5f5f0;
    (*(code *)PTR_FUN_7ff619d18148)(&local_2d8,0x140,local_298);
    if (*(int *)(*(longlong *)
                  (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                0x9aa54) < DAT_7ff61b2823d0) {
      _Init_thread_header(&DAT_7ff61b2823d0);
      if (DAT_7ff61b2823d0 == -1) {
        FUN_7ff6183cd770(&DAT_7ff61b2823cc,local_298);
        _Init_thread_footer(&DAT_7ff61b2823d0);
      }
    }
    if (*(int *)(&DAT_0001c7c0 + param_1) == -1) {
      pcVar3 = s_00_00_00_00_00_00_00_00_7ff619d17f80;
    }
    else {
      lVar2 = FUN_7ff61980af00();
      pcVar3 = (char *)FUN_7ff618458450(lVar2 + 0x57c);
    }
    uVar4 = FUN_7ff618c94f40(param_1);
    FUN_7ff618399090(param_1 + 8,s__s__s_7ff619d0c2fc,uVar4,pcVar3);
    FUN_7ff618102e50(local_158,local_298,param_1 + 8);
                    /* WARNING: Subroutine does not return */
    thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2823cc,local_158);
  }
  FUN_7ff619803a40(*(undefined4 *)(&DAT_0001c7c0 + param_1));
  return;
}


============================================================
FUNCTION FUN_7ff6197e1aa0@7ff6197e1aa0 size=605

/* WARNING: Function: _alloca_probe replaced with injection: alloca_probe */
/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void FUN_7ff6197e1aa0(longlong param_1,undefined1 param_2,undefined4 param_3,undefined8 param_4,
                     undefined8 param_5,undefined4 param_6,undefined4 param_7)

{
  char cVar1;
  uint uVar2;
  longlong lVar3;
  char *pcVar4;
  undefined8 uVar5;
  char *pcVar6;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_1b78 [32];
  char *local_1b58;
  undefined8 local_1b50;
  undefined1 *local_1b48;
  undefined4 local_1b40;
  undefined4 local_1b38;
  undefined **local_1b28;
  undefined4 local_1b20;
  undefined4 local_1b1c;
  undefined8 local_1b18;
  undefined8 uStack_1b10;
  undefined8 local_1b08;
  undefined8 uStack_1b00;
  undefined8 local_1af8;
  undefined8 uStack_1af0;
  undefined8 local_1ae8;
  undefined8 uStack_1ae0;
  undefined8 local_1ad8;
  undefined8 uStack_1ad0;
  undefined4 local_1ac8;
  undefined4 local_1ac4;
  undefined1 local_1ab8 [320];
  undefined1 local_1978 [320];
  undefined1 local_1838 [6128];
  ulonglong local_48;
  
  local_48 = DAT_7ff61a119a88 ^ (ulonglong)auStack_1b78;
  cVar1 = FUN_7ff6183cdc50(9);
  if (cVar1 != '\0') {
    local_1b18 = _DAT_7ff619d19830;
    uStack_1b10 = uRam00007ff619d19838;
    local_1af8 = _DAT_7ff619d1ab40;
    uStack_1af0 = uRam00007ff619d1ab48;
    local_1b08 = _DAT_7ff619d1ca40;
    uStack_1b00 = uRam00007ff619d1ca48;
    local_1ad8 = _DAT_7ff619d1c800;
    uStack_1ad0 = uRam00007ff619d1c808;
    local_1b28 = &PTR_FUN_7ff619d17f40;
    local_1b20 = 0x307171f;
    local_1b1c = 0x111c041a;
    local_1ae8 = _DAT_7ff619d1c140;
    uStack_1ae0 = uRam00007ff619d1c148;
    local_1ac8 = 0xa9bbb3bd;
    local_1ac4 = 0xbcebf0;
    (*(code *)PTR_FUN_7ff619d17f40)(&local_1b28,0x140,local_1ab8);
    if (*(int *)(*(longlong *)
                  (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                0x9aa54) < DAT_7ff61b2823c8) {
      _Init_thread_header(&DAT_7ff61b2823c8);
      if (DAT_7ff61b2823c8 == -1) {
        FUN_7ff6183cd770(&DAT_7ff61b2823c4,local_1ab8);
        _Init_thread_footer(&DAT_7ff61b2823c8);
      }
    }
    pcVar6 = s_<unknown>_7ff619c37c10;
    uVar2 = *(int *)(param_1 + 0x854) + 1;
    if ((-1 < (int)uVar2) && (uVar2 < 4)) {
      pcVar6 = (&PTR_s_none_7ff619c3cbfb_1_7ff61a0b9410)[(int)uVar2];
    }
    if (*(int *)(&DAT_0001c7c0 + param_1) == -1) {
      pcVar4 = s_00_00_00_00_00_00_00_00_7ff619d17f80;
    }
    else {
      lVar3 = FUN_7ff61980af00();
      pcVar4 = (char *)FUN_7ff618458450(lVar3 + 0x57c);
    }
    uVar5 = FUN_7ff618c94f40(param_1);
    FUN_7ff618399090(param_1 + 8,s__s__s_7ff619d0c2fc,uVar5,pcVar4);
    uVar5 = FUN_7ff6197e91c0(param_3);
    local_1b58 = pcVar6;
    FUN_7ff618102e50(local_1978,local_1ab8,param_1 + 8,uVar5);
                    /* WARNING: Subroutine does not return */
    thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2823c4,local_1978);
  }
  FUN_7ff6198ee862(local_1838,0,0x17e8);
  local_1b38 = param_7;
  local_1b40 = param_6;
  local_1b48 = local_1838;
  local_1b50 = param_5;
  local_1b58 = (char *)CONCAT71(local_1b58._1_7_,1);
  FUN_7ff6197e3200(param_1,param_2,param_3,param_4);
  return;
}


============================================================
FUNCTION FUN_7ff619800770@7ff619800770 size=2230

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

ulonglong FUN_7ff619800770(longlong param_1,int param_2,undefined4 param_3)

{
  undefined4 uVar1;
  char cVar2;
  ulonglong uVar3;
  longlong lVar4;
  char *pcVar5;
  undefined8 uVar6;
  undefined8 uVar7;
  undefined8 *puVar8;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_418 [32];
  undefined ***local_3f8;
  undefined4 local_3f0;
  undefined **local_3e8;
  undefined4 local_3e0;
  undefined4 local_3dc;
  undefined4 uStack_3d8;
  undefined4 uStack_3d4;
  undefined4 uStack_3d0;
  undefined4 uStack_3cc;
  undefined4 uStack_3c8;
  undefined4 uStack_3c4;
  undefined4 uStack_3c0;
  undefined4 uStack_3bc;
  undefined4 local_3b8;
  undefined4 uStack_3b4;
  undefined4 uStack_3b0;
  undefined4 uStack_3ac;
  undefined4 local_3a8;
  undefined4 uStack_3a4;
  undefined4 uStack_3a0;
  undefined4 uStack_39c;
  undefined4 local_398;
  undefined4 uStack_394;
  undefined4 uStack_390;
  undefined4 uStack_38c;
  undefined8 local_388;
  undefined8 uStack_380;
  undefined8 local_378;
  undefined8 uStack_370;
  undefined4 local_368;
  undefined4 local_364;
  undefined2 local_360;
  undefined **local_358;
  undefined4 local_350;
  undefined4 local_34c;
  undefined8 local_348;
  undefined8 uStack_340;
  undefined8 local_338;
  undefined8 uStack_330;
  undefined8 local_328;
  undefined8 uStack_320;
  undefined8 local_318;
  undefined8 uStack_310;
  undefined8 local_308;
  undefined8 uStack_300;
  undefined8 local_2f8;
  undefined8 uStack_2f0;
  undefined8 local_2e8;
  undefined8 uStack_2e0;
  undefined4 local_2d8;
  undefined2 local_2d4;
  undefined1 local_2c8 [320];
  undefined1 local_188 [320];
  ulonglong local_48;
  
  local_48 = DAT_7ff61a119a88 ^ (ulonglong)auStack_418;
  if (*(int *)(param_1 + 0x1aef8) - 4U < 6) {
    if ((*(int *)(param_1 + 0x86c) == 0) ||
       (*(int *)(param_1 + 0xe93c) != *(int *)(param_1 + 0x87c))) {
      uVar3 = FUN_7ff6183cdc50(9);
      if ((char)uVar3 != '\0') {
        uStack_3d8 = (undefined4)_DAT_7ff619d1cb10;
        uStack_3d4 = (undefined4)((ulonglong)_DAT_7ff619d1cb10 >> 0x20);
        uStack_3d0 = (undefined4)uRam00007ff619d1cb18;
        uStack_3cc = (undefined4)((ulonglong)uRam00007ff619d1cb18 >> 0x20);
        local_3b8 = (undefined4)_DAT_7ff619d1bad0;
        uStack_3b4 = (undefined4)((ulonglong)_DAT_7ff619d1bad0 >> 0x20);
        uStack_3b0 = (undefined4)uRam00007ff619d1bad8;
        uStack_3ac = (undefined4)((ulonglong)uRam00007ff619d1bad8 >> 0x20);
        uStack_3c8 = (undefined4)_DAT_7ff619d1cb20;
        uStack_3c4 = (undefined4)((ulonglong)_DAT_7ff619d1cb20 >> 0x20);
        uStack_3c0 = (undefined4)uRam00007ff619d1cb28;
        uStack_3bc = (undefined4)((ulonglong)uRam00007ff619d1cb28 >> 0x20);
        local_398 = (undefined4)_DAT_7ff619d19920;
        uStack_394 = (undefined4)((ulonglong)_DAT_7ff619d19920 >> 0x20);
        uStack_390 = (undefined4)uRam00007ff619d19928;
        uStack_38c = (undefined4)((ulonglong)uRam00007ff619d19928 >> 0x20);
        local_3a8 = (undefined4)_DAT_7ff619d1bc70;
        uStack_3a4 = (undefined4)((ulonglong)_DAT_7ff619d1bc70 >> 0x20);
        uStack_3a0 = (undefined4)uRam00007ff619d1bc78;
        uStack_39c = (undefined4)((ulonglong)uRam00007ff619d1bc78 >> 0x20);
        local_378 = _DAT_7ff619d18e80;
        uStack_370 = uRam00007ff619d18e88;
        local_3e8 = &PTR_FUN_7ff619d18198;
        local_3e0 = 0x307171f;
        local_3dc = 0x111c041a;
        local_388 = _DAT_7ff619d1d110;
        uStack_380 = uRam00007ff619d1d118;
        local_368 = 0x9f82cace;
        local_364 = CONCAT22(local_364._2_2_,0xc4);
        (*(code *)PTR_FUN_7ff619d18198)(&local_3e8,0x140,local_2c8);
        if ((*(int *)(*(longlong *)
                       (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                     0x9aa54) < DAT_7ff61b2824f8) &&
           (_Init_thread_header(&DAT_7ff61b2824f8), DAT_7ff61b2824f8 == -1)) {
          FUN_7ff6183cd770(&DAT_7ff61b2824f4,local_2c8);
          _Init_thread_footer(&DAT_7ff61b2824f8);
        }
        uVar1 = *(undefined4 *)(param_1 + 0x87c);
        if (*(int *)(&DAT_0001c7c0 + param_1) == -1) {
          pcVar5 = s_00_00_00_00_00_00_00_00_7ff619d17f80;
        }
        else {
          lVar4 = FUN_7ff61980af00();
          pcVar5 = (char *)FUN_7ff618458450(lVar4 + 0x57c);
        }
        uVar6 = FUN_7ff618c94f40(param_1);
        FUN_7ff618399090(param_1 + 8,s__s__s_7ff619d0c2fc,uVar6,pcVar5);
        local_3f8 = (undefined ***)FUN_7ff619812400(param_3);
        local_3f0 = uVar1;
        FUN_7ff618102e50(local_188,local_2c8,param_1 + 8,param_2);
                    /* WARNING: Subroutine does not return */
        thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2824f4,local_188);
      }
    }
    else {
      if (param_2 != *(int *)(param_1 + 0xe93c)) {
        if (3 < *(int *)(param_1 + 0x1aef8) - 6U) {
          cVar2 = FUN_7ff6183cdc50(9);
          if (cVar2 == '\0') {
            FUN_7ff6198ee862(&local_3e8,0,100);
            FUN_7ff61980b390(*(undefined4 *)(&DAT_0001c7c0 + param_1),&local_3e8);
            puVar8 = (undefined8 *)FUN_7ff618c743e0(param_1 + 0x860,&local_358,param_2);
            local_3dc = (undefined4)*puVar8;
            uStack_3d8 = (undefined4)((ulonglong)*puVar8 >> 0x20);
            uStack_3d4 = (undefined4)puVar8[1];
            uStack_3d0 = (undefined4)((ulonglong)puVar8[1] >> 0x20);
            uStack_3cc = (undefined4)puVar8[2];
            uStack_3c8 = (undefined4)((ulonglong)puVar8[2] >> 0x20);
            uStack_3c4 = (undefined4)puVar8[3];
            uStack_3c0 = (undefined4)((ulonglong)puVar8[3] >> 0x20);
            uStack_3bc = (undefined4)puVar8[4];
            local_3b8 = (undefined4)((ulonglong)puVar8[4] >> 0x20);
            uStack_3b4 = (undefined4)puVar8[5];
            uStack_3b0 = (undefined4)((ulonglong)puVar8[5] >> 0x20);
            uStack_3ac = (undefined4)puVar8[6];
            local_3a8 = (undefined4)((ulonglong)puVar8[6] >> 0x20);
            uStack_3a4 = (undefined4)puVar8[7];
            uStack_3a0 = (undefined4)((ulonglong)puVar8[7] >> 0x20);
            uStack_39c = (undefined4)puVar8[8];
            local_398 = (undefined4)((ulonglong)puVar8[8] >> 0x20);
            uStack_394 = (undefined4)puVar8[9];
            uStack_390 = (undefined4)((ulonglong)puVar8[9] >> 0x20);
            uStack_38c = *(undefined4 *)(puVar8 + 10);
            local_388 = CONCAT62(local_388._2_6_,*(undefined2 *)((longlong)puVar8 + 0x54));
            local_3f8 = &local_3e8;
            local_3e0 = param_3;
            uVar3 = FUN_7ff61981c6c0(param_1,*(undefined4 *)(param_1 + 0x874),0x21);
            return uVar3;
          }
          local_348 = _DAT_7ff619d1cb10;
          uStack_340 = uRam00007ff619d1cb18;
          local_328 = _DAT_7ff619d1abc0;
          uStack_320 = uRam00007ff619d1abc8;
          local_338 = _DAT_7ff619d1d410;
          uStack_330 = uRam00007ff619d1d418;
          local_308 = _DAT_7ff619d1c530;
          uStack_300 = uRam00007ff619d1c538;
          local_318 = _DAT_7ff619d19190;
          uStack_310 = uRam00007ff619d19198;
          local_2e8 = _DAT_7ff619d1ac80;
          uStack_2e0 = uRam00007ff619d1ac88;
          local_358 = &PTR_FUN_7ff619d18198;
          local_350 = 0x307171f;
          local_34c = 0x111c041a;
          local_2f8 = _DAT_7ff619d19bd0;
          uStack_2f0 = uRam00007ff619d19bd8;
          local_2d8 = 0x98988581;
          local_2d4 = 0xc3;
          (*(code *)PTR_FUN_7ff619d18198)(&local_358,0x140,local_2c8);
          if ((*(int *)(*(longlong *)
                         (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                       0x9aa54) < DAT_7ff61b282510) &&
             (_Init_thread_header(&DAT_7ff61b282510), DAT_7ff61b282510 == -1)) {
            FUN_7ff6183cd770(&DAT_7ff61b28250c,local_2c8);
            _Init_thread_footer(&DAT_7ff61b282510);
          }
          uVar6 = FUN_7ff619812400(param_3);
          uVar7 = FUN_7ff6197e94e0(param_1);
          local_3f8 = (undefined ***)uVar6;
          FUN_7ff618102e50(local_188,local_2c8,uVar7,param_2);
                    /* WARNING: Subroutine does not return */
          thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b28250c,local_188);
        }
        cVar2 = FUN_7ff6183cdc50(9);
        if (cVar2 == '\0') {
          uVar3 = FUN_7ff6197f98a0(param_1,param_2,param_3,0);
          return uVar3;
        }
        uStack_3d8 = (undefined4)_DAT_7ff619d1cb10;
        uStack_3d4 = (undefined4)((ulonglong)_DAT_7ff619d1cb10 >> 0x20);
        uStack_3d0 = (undefined4)uRam00007ff619d1cb18;
        uStack_3cc = (undefined4)((ulonglong)uRam00007ff619d1cb18 >> 0x20);
        local_3b8 = (undefined4)_DAT_7ff619d1abc0;
        uStack_3b4 = (undefined4)((ulonglong)_DAT_7ff619d1abc0 >> 0x20);
        uStack_3b0 = (undefined4)uRam00007ff619d1abc8;
        uStack_3ac = (undefined4)((ulonglong)uRam00007ff619d1abc8 >> 0x20);
        uStack_3c8 = (undefined4)_DAT_7ff619d1d410;
        uStack_3c4 = (undefined4)((ulonglong)_DAT_7ff619d1d410 >> 0x20);
        uStack_3c0 = (undefined4)uRam00007ff619d1d418;
        uStack_3bc = (undefined4)((ulonglong)uRam00007ff619d1d418 >> 0x20);
        local_398 = (undefined4)_DAT_7ff619d1c530;
        uStack_394 = (undefined4)((ulonglong)_DAT_7ff619d1c530 >> 0x20);
        uStack_390 = (undefined4)uRam00007ff619d1c538;
        uStack_38c = (undefined4)((ulonglong)uRam00007ff619d1c538 >> 0x20);
        local_3a8 = (undefined4)_DAT_7ff619d19190;
        uStack_3a4 = (undefined4)((ulonglong)_DAT_7ff619d19190 >> 0x20);
        uStack_3a0 = (undefined4)uRam00007ff619d19198;
        uStack_39c = (undefined4)((ulonglong)uRam00007ff619d19198 >> 0x20);
        local_378 = _DAT_7ff619d1aca0;
        uStack_370 = uRam00007ff619d1aca8;
        local_3e8 = &PTR_FUN_7ff619d181f8;
        local_3e0 = 0x307171f;
        local_3dc = 0x111c041a;
        local_388 = _DAT_7ff619d19740;
        uStack_380 = uRam00007ff619d19748;
        local_368 = 0xcc8e829d;
        local_364 = 0x849c8185;
        local_360 = 0xdf;
        (*(code *)PTR_FUN_7ff619d181f8)(&local_3e8,0x140,local_2c8);
        if ((*(int *)(*(longlong *)
                       (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                     0x9aa54) < DAT_7ff61b282508) &&
           (_Init_thread_header(&DAT_7ff61b282508), DAT_7ff61b282508 == -1)) {
          FUN_7ff6183cd770(&DAT_7ff61b282504,local_2c8);
          _Init_thread_footer(&DAT_7ff61b282508);
        }
        uVar6 = FUN_7ff619812400(param_3);
        uVar7 = FUN_7ff6197e94e0(param_1);
        local_3f8 = (undefined ***)uVar6;
        FUN_7ff618102e50(local_188,local_2c8,uVar7,param_2);
                    /* WARNING: Subroutine does not return */
        thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282504,local_188);
      }
      uVar3 = FUN_7ff6183cdc50();
      if ((char)uVar3 != '\0') {
        uStack_3d8 = (undefined4)_DAT_7ff619d1cb10;
        uStack_3d4 = (undefined4)((ulonglong)_DAT_7ff619d1cb10 >> 0x20);
        uStack_3d0 = (undefined4)uRam00007ff619d1cb18;
        uStack_3cc = (undefined4)((ulonglong)uRam00007ff619d1cb18 >> 0x20);
        uStack_3c8 = (undefined4)_DAT_7ff619d1cb20;
        uStack_3c4 = (undefined4)((ulonglong)_DAT_7ff619d1cb20 >> 0x20);
        uStack_3c0 = (undefined4)uRam00007ff619d1cb28;
